datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm2_5,site_name,temperature
2025-07-08 14:00:00,aq_g5_120,hourly,74.80733333333333,6.61498,3.50602,airqo,36.13,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.81533333333333
2025-07-08 15:00:00,aq_g5_120,hourly,76.13111111111112,6.61498,3.50602,airqo,41.5,,"Ita Elewa Primary HealthCare Centre, Ikorodu",29.32777777777778
2025-07-08 16:00:00,aq_g5_120,hourly,77.35349999999998,6.61498,3.50602,airqo,28.99,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.7205
2025-07-08 17:00:00,aq_g5_120,hourly,79.17263157894736,6.61498,3.50602,airqo,30.75,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.318947368421053
2025-07-08 18:00:00,aq_g5_120,hourly,82.0125,6.61498,3.50602,airqo,26.75,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.5475
2025-07-08 19:00:00,aq_g5_120,hourly,83.06800000000003,6.61498,3.50602,airqo,24.12,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.44066666666667
2025-07-08 20:00:00,aq_g5_120,hourly,83.802,6.61498,3.50602,airqo,15.99,,"Ita Elewa Primary HealthCare Centre, Ikorodu",26.803
2025-07-08 21:00:00,aq_g5_120,hourly,85.594,6.61498,3.50602,airqo,71.46,,"Ita Elewa Primary HealthCare Centre, Ikorodu",26.902000000000005
2025-07-08 22:00:00,aq_g5_120,hourly,86.01150000000001,6.61498,3.50602,airqo,53.42,,"Ita Elewa Primary HealthCare Centre, Ikorodu",26.960500000000003
2025-07-08 23:00:00,aq_g5_120,hourly,86.6545,6.61498,3.50602,airqo,92.43,,"Ita Elewa Primary HealthCare Centre, Ikorodu",27.043
2025-07-09 00:00:00,aq_g5_120,hourly,87.25399999999999,6.61498,3.50602,airqo,0.16,,"Ita Elewa Primary HealthCare Centre, Ikorodu",26.828
2025-07-09 06:00:00,aq_g5_120,hourly,92.58,6.61498,3.50602,airqo,81.18,,"Ita Elewa Primary HealthCare Centre, Ikorodu",25.5
2025-07-09 07:00:00,aq_g5_120,hourly,90.7225,6.61498,3.50602,airqo,24.6,,"Ita Elewa Primary HealthCare Centre, Ikorodu",26.129166666666663
2025-07-09 15:00:00,aq_g5_120,hourly,60.66,6.61498,3.50602,airqo,12.04,,"Ita Elewa Primary HealthCare Centre, Ikorodu",35.95250000000001
2025-07-09 16:00:00,aq_g5_120,hourly,66.05,6.61498,3.50602,airqo,6.15,,"Ita Elewa Primary HealthCare Centre, Ikorodu",32.78
2025-07-09 17:00:00,aq_g5_120,hourly,67.04,6.61498,3.50602,airqo,112.31,,"Ita Elewa Primary HealthCare Centre, Ikorodu",31.86
2025-07-09 18:00:00,aq_g5_120,hourly,68.73,6.61498,3.50602,airqo,50.17,,"Ita Elewa Primary HealthCare Centre, Ikorodu",30.79
2025-07-09 19:00:00,aq_g5_120,hourly,74.456,6.61498,3.50602,airqo,74.87,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.792666666666666
2025-07-09 20:00:00,aq_g5_120,hourly,76.59842105263158,6.61498,3.50602,airqo,31.74,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.268947368421053
2025-07-09 21:00:00,aq_g5_120,hourly,76.69200000000001,6.61498,3.50602,airqo,11.25,,"Ita Elewa Primary HealthCare Centre, Ikorodu",28.599999999999994
